order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name,winsorize_unit_price,total_price,Year,yearquarter,discount_effective
1998-02-20,WELLI,Resende,70,Outback Lager,15,15.0,3,0.25,1,Beverages,15.0,33.75,1998,1998 Q1,0
1998-02-23,HILAA,San Cristóbal,41,Jack's New England Clam Chowder,85,9.65,30,0.0,8,Seafood,9.65,289.5,1998,1998 Q1,0
1998-02-23,HILAA,San Cristóbal,71,Flotemysost,26,21.5,30,0.0,4,Dairy Products,21.5,645.0,1998,1998 Q1,0
1998-02-23,FOLKO,Bräcke,55,Pâté chinois,115,24.0,30,0.15,6,Meat/Poultry,24.0,612.0,1998,1998 Q1,1
1998-02-23,FOLKO,Bräcke,62,Tarte au sucre,17,49.3,6,0.15,3,Confections,49.3,251.42999999999995,1998,1998 Q1,0
1998-02-24,HANAR,Rio de Janeiro,13,Konbu,24,6.0,40,0.0,8,Seafood,6.0,240.0,1998,1998 Q1,0
1998-02-24,HANAR,Rio de Janeiro,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,21,0.0,2,Condiments,21.05,442.05,1998,1998 Q1,0
1998-02-24,HANAR,Rio de Janeiro,68,Scottish Longbreads,6,12.5,20,0.0,3,Confections,12.5,250.0,1998,1998 Q1,0
1998-02-24,WHITC,Seattle,58,Escargots de Bourgogne,62,13.25,15,0.0,8,Seafood,13.25,198.75,1998,1998 Q1,0
1998-02-24,WHITC,Seattle,62,Tarte au sucre,17,49.3,35,0.0,3,Confections,49.3,1725.5,1998,1998 Q1,0
1998-02-24,WELLI,Resende,1,Chai,39,18.0,20,0.05,1,Beverages,18.0,342.0,1998,1998 Q1,0
1998-02-25,WOLZA,Warszawa,61,Sirop d'érable,113,28.5,15,0.0,2,Condiments,28.5,427.5,1998,1998 Q1,0
1998-02-25,SPECD,Paris,75,Rhönbräu Klosterbier,125,7.75,14,0.0,1,Beverages,7.75,108.5,1998,1998 Q1,0
1998-02-26,REGGC,Reggio Emilia,7,Uncle Bob's Organic Dried Pears,15,30.0,20,0.05,7,Produce,30.0,570.0,1998,1998 Q1,1
1998-02-26,REGGC,Reggio Emilia,52,Filo Mix,38,7.0,14,0.05,5,Grains/Cereals,7.0,93.1,1998,1998 Q1,1
1998-02-26,SANTG,Stavern,7,Uncle Bob's Organic Dried Pears,15,30.0,12,0.0,7,Produce,30.0,360.0,1998,1998 Q1,0
1998-02-26,SANTG,Stavern,16,Pavlova,29,17.45,15,0.0,3,Confections,17.45,261.75,1998,1998 Q1,0
1998-02-26,SANTG,Stavern,41,Jack's New England Clam Chowder,85,9.65,5,0.0,8,Seafood,9.65,48.25,1998,1998 Q1,0
1998-02-26,WILMK,Helsinki,19,Teatime Chocolate Biscuits,25,9.2,12,0.0,3,Confections,9.2,110.39999999999999,1998,1998 Q1,0
1998-02-26,WILMK,Helsinki,49,Maxilaku,10,20.0,10,0.0,3,Confections,20.0,200.0,1998,1998 Q1,0
1998-02-26,WILMK,Helsinki,61,Sirop d'érable,113,28.5,5,0.0,2,Condiments,28.5,142.5,1998,1998 Q1,0
1998-02-26,GODOS,Sevilla,1,Chai,39,18.0,10,0.0,1,Beverages,18.0,180.0,1998,1998 Q1,0
1998-02-26,GODOS,Sevilla,17,Alice Mutton,0,39.0,12,0.0,6,Meat/Poultry,39.0,468.0,1998,1998 Q1,0
1998-02-26,GODOS,Sevilla,67,Laughing Lumberjack Lager,52,14.0,15,0.0,1,Beverages,14.0,210.0,1998,1998 Q1,0
1998-02-26,HUNGO,Cork,11,Queso Cabrales,22,21.0,40,0.25,4,Dairy Products,21.0,630.0,1998,1998 Q1,0
1998-02-26,HUNGO,Cork,29,Thüringer Rostbratwurst,0,123.79,60,0.25,6,Meat/Poultry,55.0,5570.55,1998,1998 Q1,0
1998-02-26,QUEEN,Sao Paulo,4,Chef Anton's Cajun Seasoning,53,22.0,30,0.25,2,Condiments,22.0,495.0,1998,1998 Q1,1
1998-02-26,QUEEN,Sao Paulo,33,Geitost,112,2.5,40,0.25,4,Dairy Products,5.9,75.0,1998,1998 Q1,1
1998-02-26,QUEEN,Sao Paulo,58,Escargots de Bourgogne,62,13.25,15,0.0,8,Seafood,13.25,198.75,1998,1998 Q1,0
1998-02-27,QUEEN,Sao Paulo,71,Flotemysost,26,21.5,25,0.0,4,Dairy Products,21.5,537.5,1998,1998 Q1,0
1998-02-27,TORTU,México D.F.,17,Alice Mutton,0,39.0,10,0.0,6,Meat/Poultry,39.0,390.0,1998,1998 Q1,0
1998-02-27,TORTU,México D.F.,33,Geitost,112,2.5,30,0.0,4,Dairy Products,5.9,75.0,1998,1998 Q1,0
1998-02-27,TORTU,México D.F.,54,Tourtière,21,7.45,10,0.0,6,Meat/Poultry,7.45,74.5,1998,1998 Q1,0
1998-02-27,RANCH,Buenos Aires,16,Pavlova,29,17.45,6,0.0,3,Confections,17.45,104.69999999999999,1998,1998 Q1,0
1998-02-27,RANCH,Buenos Aires,32,Mascarpone Fabioli,9,32.0,6,0.0,4,Dairy Products,32.0,192.0,1998,1998 Q1,0
1998-02-27,RANCH,Buenos Aires,57,Ravioli Angelo,36,19.5,20,0.0,5,Grains/Cereals,19.5,390.0,1998,1998 Q1,0
1998-03-02,ROMEY,Madrid,30,Nord-Ost Matjeshering,10,25.89,1,0.0,8,Seafood,25.89,25.89,1998,1998 Q1,0
1998-03-02,ROMEY,Madrid,60,Camembert Pierrot,19,34.0,10,0.0,4,Dairy Products,34.0,340.0,1998,1998 Q1,0
1998-03-02,BOTTM,Tsawassen,1,Chai,39,18.0,60,0.25,1,Beverages,18.0,810.0,1998,1998 Q1,1
1998-03-02,BOTTM,Tsawassen,60,Camembert Pierrot,19,34.0,25,0.25,4,Dairy Products,34.0,637.5,1998,1998 Q1,1
1998-03-02,LINOD,I. de Margarita,16,Pavlova,29,17.45,24,0.0,3,Confections,17.45,418.79999999999995,1998,1998 Q1,0
1998-03-02,LINOD,I. de Margarita,25,NuNuCa Nuß-Nougat-Creme,76,14.0,24,0.0,3,Confections,14.0,336.0,1998,1998 Q1,0
1998-03-02,LINOD,I. de Margarita,40,Boston Crab Meat,123,18.4,20,0.0,8,Seafood,18.4,368.0,1998,1998 Q1,0
1998-03-03,AROUT,London,50,Valkoinen suklaa,65,16.25,24,0.0,3,Confections,16.25,390.0,1998,1998 Q1,0
1998-03-03,VAFFE,Århus,35,Steeleye Stout,20,18.0,10,0.0,1,Beverages,18.0,180.0,1998,1998 Q1,0
1998-03-03,VAFFE,Århus,63,Vegie-spread,24,43.9,40,0.0,2,Condiments,43.9,1756.0,1998,1998 Q1,0
1998-03-03,HANAR,Rio de Janeiro,17,Alice Mutton,0,39.0,15,0.0,6,Meat/Poultry,39.0,585.0,1998,1998 Q1,0
1998-03-03,HANAR,Rio de Janeiro,24,Guaraná Fantástica,20,4.5,35,0.0,1,Beverages,5.9,157.5,1998,1998 Q1,0
1998-03-03,LAMAI,Toulouse,42,Singaporean Hokkien Fried Mee,26,14.0,10,0.2,5,Grains/Cereals,14.0,112.0,1998,1998 Q1,0
1998-03-03,LAMAI,Toulouse,43,Ipoh Coffee,17,46.0,10,0.2,1,Beverages,46.0,368.0,1998,1998 Q1,1
1998-03-03,LAMAI,Toulouse,67,Laughing Lumberjack Lager,52,14.0,24,0.2,1,Beverages,14.0,268.8,1998,1998 Q1,1
1998-03-04,BERGS,Luleå,10,Ikura,31,31.0,20,0.1,8,Seafood,31.0,558.0,1998,1998 Q1,0
1998-03-04,BERGS,Luleå,28,Rössle Sauerkraut,26,45.6,30,0.1,7,Produce,45.6,1231.2,1998,1998 Q1,1
1998-03-04,BERGS,Luleå,75,Rhönbräu Klosterbier,125,7.75,6,0.0,1,Beverages,7.75,46.5,1998,1998 Q1,0
1998-03-04,HANAR,Rio de Janeiro,36,Inlagd Sill,112,19.0,25,0.15,8,Seafood,19.0,403.75,1998,1998 Q1,1
1998-03-04,HANAR,Rio de Janeiro,52,Filo Mix,38,7.0,12,0.15,5,Grains/Cereals,7.0,71.39999999999999,1998,1998 Q1,0
1998-03-04,ANATR,México D.F.,11,Queso Cabrales,22,21.0,2,0.0,4,Dairy Products,21.0,42.0,1998,1998 Q1,0
1998-03-04,ANATR,México D.F.,13,Konbu,24,6.0,10,0.0,8,Seafood,6.0,60.0,1998,1998 Q1,0
1998-03-04,ANATR,México D.F.,19,Teatime Chocolate Biscuits,25,9.2,7,0.0,3,Confections,9.2,64.39999999999999,1998,1998 Q1,0
1998-03-04,ANATR,México D.F.,72,Mozzarella di Giovanni,14,34.8,10,0.0,4,Dairy Products,34.8,348.0,1998,1998 Q1,0
1998-03-05,LACOR,Versailles,20,Sir Rodney's Marmalade,40,81.0,5,0.0,3,Confections,55.0,405.0,1998,1998 Q1,0
1998-03-05,LACOR,Versailles,52,Filo Mix,38,7.0,5,0.0,5,Grains/Cereals,7.0,35.0,1998,1998 Q1,0
1998-03-05,LACOR,Versailles,76,Lakkalikööri,57,18.0,20,0.0,1,Beverages,18.0,360.0,1998,1998 Q1,0
1998-03-05,GALED,Barcelona,47,Zaanse koeken,36,9.5,5,0.0,3,Confections,9.5,47.5,1998,1998 Q1,0
1998-03-05,GALED,Barcelona,76,Lakkalikööri,57,18.0,5,0.0,1,Beverages,18.0,90.0,1998,1998 Q1,0
1998-03-05,FRANK,München,21,Sir Rodney's Scones,3,10.0,60,0.0,3,Confections,10.0,600.0,1998,1998 Q1,0
1998-03-05,FRANK,München,75,Rhönbräu Klosterbier,125,7.75,49,0.0,1,Beverages,7.75,379.75,1998,1998 Q1,0
1998-03-05,FRANK,München,77,Original Frankfurter grüne Soße,32,13.0,15,0.0,2,Condiments,13.0,195.0,1998,1998 Q1,0
1998-03-06,SUPRD,Charleroi,21,Sir Rodney's Scones,3,10.0,36,0.0,3,Confections,10.0,360.0,1998,1998 Q1,0
1998-03-06,SUPRD,Charleroi,27,Schoggi Schokolade,49,43.9,25,0.0,3,Confections,43.9,1097.5,1998,1998 Q1,0
1998-03-06,SUPRD,Charleroi,55,Pâté chinois,115,24.0,25,0.2,6,Meat/Poultry,24.0,480.0,1998,1998 Q1,0
1998-03-06,SUPRD,Charleroi,58,Escargots de Bourgogne,62,13.25,30,0.2,8,Seafood,13.25,318.0,1998,1998 Q1,1
1998-03-06,RICSU,Genève,13,Konbu,24,6.0,42,0.15,8,Seafood,6.0,214.2,1998,1998 Q1,1
1998-03-06,RICSU,Genève,57,Ravioli Angelo,36,19.5,30,0.0,5,Grains/Cereals,19.5,585.0,1998,1998 Q1,0
1998-03-06,BONAP,Marseille,16,Pavlova,29,17.45,30,0.1,3,Confections,17.45,471.15000000000003,1998,1998 Q1,1
1998-03-06,BONAP,Marseille,62,Tarte au sucre,17,49.3,14,0.1,3,Confections,49.3,621.18,1998,1998 Q1,0
1998-03-06,BONAP,Marseille,72,Mozzarella di Giovanni,14,34.8,16,0.0,4,Dairy Products,34.8,556.8,1998,1998 Q1,0
1998-03-06,BONAP,Marseille,75,Rhönbräu Klosterbier,125,7.75,20,0.1,1,Beverages,7.75,139.5,1998,1998 Q1,0
1998-03-06,ISLAT,Cowes,53,Perth Pasties,0,32.8,2,0.0,6,Meat/Poultry,32.8,65.6,1998,1998 Q1,0
1998-03-06,ISLAT,Cowes,61,Sirop d'érable,113,28.5,30,0.0,2,Condiments,28.5,855.0,1998,1998 Q1,0
1998-03-09,LEHMS,Frankfurt a.M.,6,Grandma's Boysenberry Spread,120,25.0,20,0.0,2,Condiments,25.0,500.0,1998,1998 Q1,0
1998-03-09,WELLI,Resende,1,Chai,39,18.0,21,0.0,1,Beverages,18.0,378.0,1998,1998 Q1,0
1998-03-09,WELLI,Resende,18,Carnarvon Tigers,42,62.5,4,0.25,8,Seafood,55.0,187.5,1998,1998 Q1,0
1998-03-09,WELLI,Resende,23,Tunnbröd,61,9.0,8,0.25,5,Grains/Cereals,9.0,54.0,1998,1998 Q1,0
1998-03-09,GREAL,Eugene,36,Inlagd Sill,112,19.0,30,0.2,8,Seafood,19.0,456.0,1998,1998 Q1,1
1998-03-10,CACTU,Buenos Aires,28,Rössle Sauerkraut,26,45.6,8,0.0,7,Produce,45.6,364.8,1998,1998 Q1,0
1998-03-10,CACTU,Buenos Aires,34,Sasquatch Ale,111,14.0,20,0.0,1,Beverages,14.0,280.0,1998,1998 Q1,0
1998-03-10,QUICK,Cunewalde,13,Konbu,24,6.0,20,0.25,8,Seafood,6.0,90.0,1998,1998 Q1,0
1998-03-10,QUICK,Cunewalde,43,Ipoh Coffee,17,46.0,24,0.25,1,Beverages,46.0,828.0,1998,1998 Q1,1
1998-03-10,QUICK,Cunewalde,60,Camembert Pierrot,19,34.0,49,0.25,4,Dairy Products,34.0,1249.5,1998,1998 Q1,1
1998-03-10,QUICK,Cunewalde,71,Flotemysost,26,21.5,35,0.25,4,Dairy Products,21.5,564.375,1998,1998 Q1,1
1998-03-10,MAGAA,Bergamo,2,Chang,17,19.0,10,0.15,1,Beverages,19.0,161.5,1998,1998 Q1,0
1998-03-10,MAGAA,Bergamo,67,Laughing Lumberjack Lager,52,14.0,40,0.15,1,Beverages,14.0,476.0,1998,1998 Q1,1
1998-03-11,BONAP,Marseille,7,Uncle Bob's Organic Dried Pears,15,30.0,8,0.0,7,Produce,30.0,240.0,1998,1998 Q1,0
1998-03-11,BONAP,Marseille,13,Konbu,24,6.0,20,0.0,8,Seafood,6.0,120.0,1998,1998 Q1,0
1998-03-11,SAVEA,Boise,31,Gorgonzola Telino,0,12.5,44,0.25,4,Dairy Products,12.5,412.5,1998,1998 Q1,1
1998-03-11,SAVEA,Boise,62,Tarte au sucre,17,49.3,30,0.25,3,Confections,49.3,1109.25,1998,1998 Q1,1
1998-03-11,SAVEA,Boise,68,Scottish Longbreads,6,12.5,80,0.25,3,Confections,12.5,750.0,1998,1998 Q1,1
1998-03-11,SAVEA,Boise,72,Mozzarella di Giovanni,14,34.8,50,0.0,4,Dairy Products,34.8,1739.9999999999998,1998,1998 Q1,0
1998-03-11,REGGC,Reggio Emilia,49,Maxilaku,10,20.0,28,0.0,3,Confections,20.0,560.0,1998,1998 Q1,0
1998-03-11,BSBEV,London,13,Konbu,24,6.0,15,0.0,8,Seafood,6.0,90.0,1998,1998 Q1,0
1998-03-11,BSBEV,London,22,Gustaf's Knäckebröd,104,21.0,21,0.0,5,Grains/Cereals,21.0,441.0,1998,1998 Q1,0
1998-03-11,BSBEV,London,46,Spegesild,95,12.0,15,0.0,8,Seafood,12.0,180.0,1998,1998 Q1,0
1998-03-12,BOTTM,Tsawassen,11,Queso Cabrales,22,21.0,5,0.25,4,Dairy Products,21.0,78.75,1998,1998 Q1,1
1998-03-12,BOTTM,Tsawassen,44,Gula Malacca,27,19.45,18,0.25,2,Condiments,19.45,262.575,1998,1998 Q1,1
1998-03-12,BOTTM,Tsawassen,56,Gnocchi di nonna Alice,21,38.0,18,0.0,5,Grains/Cereals,38.0,684.0,1998,1998 Q1,0
1998-03-12,MORGK,Leipzig,13,Konbu,24,6.0,20,0.0,8,Seafood,6.0,120.0,1998,1998 Q1,0
1998-03-12,MORGK,Leipzig,31,Gorgonzola Telino,0,12.5,10,0.0,4,Dairy Products,12.5,125.0,1998,1998 Q1,0
1998-03-12,VAFFE,Århus,10,Ikura,31,31.0,25,0.0,8,Seafood,31.0,775.0,1998,1998 Q1,0
1998-03-12,VAFFE,Århus,24,Guaraná Fantástica,20,4.5,25,0.0,1,Beverages,5.9,112.5,1998,1998 Q1,0
1998-03-12,VAFFE,Århus,77,Original Frankfurter grüne Soße,32,13.0,40,0.0,2,Condiments,13.0,520.0,1998,1998 Q1,0
1998-03-13,BSBEV,London,59,Raclette Courdavault,79,55.0,4,0.0,4,Dairy Products,55.0,220.0,1998,1998 Q1,0
1998-03-13,GODOS,Sevilla,50,Valkoinen suklaa,65,16.25,9,0.0,3,Confections,16.25,146.25,1998,1998 Q1,0
1998-03-13,GODOS,Sevilla,51,Manjimup Dried Apples,20,53.0,40,0.0,7,Produce,53.0,2120.0,1998,1998 Q1,0
1998-03-13,GODOS,Sevilla,55,Pâté chinois,115,24.0,4,0.0,6,Meat/Poultry,24.0,96.0,1998,1998 Q1,0
1998-03-13,BOTTM,Tsawassen,6,Grandma's Boysenberry Spread,120,25.0,12,0.0,2,Condiments,25.0,300.0,1998,1998 Q1,0
1998-03-13,BOTTM,Tsawassen,10,Ikura,31,31.0,30,0.0,8,Seafood,31.0,930.0,1998,1998 Q1,0
1998-03-13,BOTTM,Tsawassen,17,Alice Mutton,0,39.0,6,0.0,6,Meat/Poultry,39.0,234.0,1998,1998 Q1,0
1998-03-13,BOTTM,Tsawassen,62,Tarte au sucre,17,49.3,60,0.0,3,Confections,49.3,2958.0,1998,1998 Q1,0
1998-03-16,MAGAA,Bergamo,4,Chef Anton's Cajun Seasoning,53,22.0,5,0.0,2,Condiments,22.0,110.0,1998,1998 Q1,0
1998-03-16,RICSU,Genève,33,Geitost,112,2.5,15,0.05,4,Dairy Products,5.9,35.625,1998,1998 Q1,0
1998-03-16,RICSU,Genève,41,Jack's New England Clam Chowder,85,9.65,6,0.05,8,Seafood,9.65,55.005,1998,1998 Q1,1
1998-03-16,RICSU,Genève,75,Rhönbräu Klosterbier,125,7.75,50,0.05,1,Beverages,7.75,368.125,1998,1998 Q1,1
1998-03-16,ALFKI,Berlin,6,Grandma's Boysenberry Spread,120,25.0,16,0.05,2,Condiments,25.0,380.0,1998,1998 Q1,1
1998-03-16,ALFKI,Berlin,28,Rössle Sauerkraut,26,45.6,2,0.0,7,Produce,45.6,91.2,1998,1998 Q1,0
1998-03-16,AROUT,London,20,Sir Rodney's Marmalade,40,81.0,50,0.05,3,Confections,55.0,3847.5,1998,1998 Q1,1
1998-03-16,AROUT,London,31,Gorgonzola Telino,0,12.5,50,0.05,4,Dairy Products,12.5,593.75,1998,1998 Q1,1
1998-03-17,LINOD,I. de Margarita,16,Pavlova,29,17.45,28,0.15,3,Confections,17.45,415.30999999999995,1998,1998 Q1,0
1998-03-17,LINOD,I. de Margarita,31,Gorgonzola Telino,0,12.5,25,0.15,4,Dairy Products,12.5,265.625,1998,1998 Q1,0
1998-03-17,LINOD,I. de Margarita,45,Rogede sild,5,9.5,30,0.0,8,Seafood,9.5,285.0,1998,1998 Q1,0
1998-03-17,LINOD,I. de Margarita,60,Camembert Pierrot,19,34.0,24,0.15,4,Dairy Products,34.0,693.6,1998,1998 Q1,0
1998-03-17,FOLKO,Bräcke,75,Rhönbräu Klosterbier,125,7.75,12,0.2,1,Beverages,7.75,74.4,1998,1998 Q1,0
1998-03-17,BLAUS,Mannheim,21,Sir Rodney's Scones,3,10.0,12,0.0,3,Confections,10.0,120.0,1998,1998 Q1,0
1998-03-17,BLAUS,Mannheim,47,Zaanse koeken,36,9.5,14,0.0,3,Confections,9.5,133.0,1998,1998 Q1,0
1998-03-17,BLAUS,Mannheim,51,Manjimup Dried Apples,20,53.0,8,0.0,7,Produce,53.0,424.0,1998,1998 Q1,0
1998-03-18,HILAA,San Cristóbal,30,Nord-Ost Matjeshering,10,25.89,30,0.0,8,Seafood,25.89,776.7,1998,1998 Q1,0
1998-03-18,HILAA,San Cristóbal,35,Steeleye Stout,20,18.0,40,0.0,1,Beverages,18.0,720.0,1998,1998 Q1,0
1998-03-18,HILAA,San Cristóbal,64,Wimmers gute Semmelknödel,22,33.25,8,0.0,5,Grains/Cereals,33.25,266.0,1998,1998 Q1,0
1998-03-18,OCEAN,Buenos Aires,5,Chef Anton's Gumbo Mix,0,21.35,20,0.0,2,Condiments,21.35,427.0,1998,1998 Q1,0
1998-03-18,OCEAN,Buenos Aires,7,Uncle Bob's Organic Dried Pears,15,30.0,6,0.0,7,Produce,30.0,180.0,1998,1998 Q1,0
1998-03-18,OCEAN,Buenos Aires,72,Mozzarella di Giovanni,14,34.8,5,0.0,4,Dairy Products,34.8,174.0,1998,1998 Q1,0
1998-03-18,GOURL,Campinas,75,Rhönbräu Klosterbier,125,7.75,20,0.15,1,Beverages,7.75,131.75,1998,1998 Q1,1
1998-03-19,HILAA,San Cristóbal,24,Guaraná Fantástica,20,4.5,10,0.25,1,Beverages,5.9,33.75,1998,1998 Q1,0
1998-03-19,HILAA,San Cristóbal,41,Jack's New England Clam Chowder,85,9.65,24,0.0,8,Seafood,9.65,231.60000000000002,1998,1998 Q1,0
1998-03-19,QUEEN,Sao Paulo,52,Filo Mix,38,7.0,6,0.05,5,Grains/Cereals,7.0,39.9,1998,1998 Q1,1
1998-03-19,QUEEN,Sao Paulo,76,Lakkalikööri,57,18.0,60,0.0,1,Beverages,18.0,1080.0,1998,1998 Q1,0
1998-03-19,QUICK,Cunewalde,7,Uncle Bob's Organic Dried Pears,15,30.0,45,0.0,7,Produce,30.0,1350.0,1998,1998 Q1,0
1998-03-19,QUICK,Cunewalde,13,Konbu,24,6.0,77,0.0,8,Seafood,6.0,462.0,1998,1998 Q1,0
1998-03-19,QUICK,Cunewalde,53,Perth Pasties,0,32.8,20,0.0,6,Meat/Poultry,32.8,656.0,1998,1998 Q1,0
1998-03-19,QUICK,Cunewalde,69,Gudbrandsdalsost,26,36.0,9,0.0,4,Dairy Products,36.0,324.0,1998,1998 Q1,0
1998-03-19,QUICK,Cunewalde,76,Lakkalikööri,57,18.0,44,0.0,1,Beverages,18.0,792.0,1998,1998 Q1,0
1998-03-19,FURIB,Lisboa,60,Camembert Pierrot,19,34.0,2,0.15,4,Dairy Products,34.0,57.8,1998,1998 Q1,0
1998-03-20,SPECD,Paris,18,Carnarvon Tigers,42,62.5,6,0.0,8,Seafood,55.0,375.0,1998,1998 Q1,0
1998-03-20,SPECD,Paris,38,Côte de Blaye,17,263.5,5,0.0,1,Beverages,55.0,1317.5,1998,1998 Q1,0
1998-03-20,SPECD,Paris,69,Gudbrandsdalsost,26,36.0,10,0.0,4,Dairy Products,36.0,360.0,1998,1998 Q1,0
1998-03-20,OLDWO,Anchorage,51,Manjimup Dried Apples,20,53.0,16,0.0,7,Produce,53.0,848.0,1998,1998 Q1,0
1998-03-20,CHOPS,Bern,37,Gravad lax,11,26.0,8,0.0,8,Seafood,26.0,208.0,1998,1998 Q1,0
1998-03-20,CHOPS,Bern,56,Gnocchi di nonna Alice,21,38.0,12,0.15,5,Grains/Cereals,38.0,387.59999999999997,1998,1998 Q1,0
1998-03-20,CHOPS,Bern,62,Tarte au sucre,17,49.3,12,0.15,3,Confections,49.3,502.8599999999999,1998,1998 Q1,0
1998-03-23,TOMSP,Münster,19,Teatime Chocolate Biscuits,25,9.2,12,0.0,3,Confections,9.2,110.39999999999999,1998,1998 Q1,0
1998-03-23,TOMSP,Münster,49,Maxilaku,10,20.0,40,0.0,3,Confections,20.0,800.0,1998,1998 Q1,0
1998-03-23,ERNSH,Graz,12,Queso Manchego La Pastora,86,38.0,30,0.0,4,Dairy Products,38.0,1140.0,1998,1998 Q1,0
1998-03-23,ERNSH,Graz,24,Guaraná Fantástica,20,4.5,30,0.0,1,Beverages,5.9,135.0,1998,1998 Q1,0
1998-03-23,ERNSH,Graz,64,Wimmers gute Semmelknödel,22,33.25,4,0.0,5,Grains/Cereals,33.25,133.0,1998,1998 Q1,0
1998-03-23,COMMI,Sao Paulo,46,Spegesild,95,12.0,9,0.0,8,Seafood,12.0,108.0,1998,1998 Q1,0
1998-03-24,BOLID,Madrid,52,Filo Mix,38,7.0,40,0.2,5,Grains/Cereals,7.0,224.0,1998,1998 Q1,1
1998-03-24,FRANR,Nantes,29,Thüringer Rostbratwurst,0,123.79,14,0.0,6,Meat/Poultry,55.0,1733.0600000000002,1998,1998 Q1,0
1998-03-24,LACOR,Versailles,17,Alice Mutton,0,39.0,6,0.0,6,Meat/Poultry,39.0,234.0,1998,1998 Q1,0
1998-03-24,LACOR,Versailles,33,Geitost,112,2.5,7,0.0,4,Dairy Products,5.9,17.5,1998,1998 Q1,0
1998-03-24,LACOR,Versailles,26,Gumbär Gummibärchen,15,31.23,5,0.0,3,Confections,31.23,156.15,1998,1998 Q1,0
1998-03-24,LACOR,Versailles,41,Jack's New England Clam Chowder,85,9.65,6,0.0,8,Seafood,9.65,57.900000000000006,1998,1998 Q1,0
1998-03-24,LACOR,Versailles,75,Rhönbräu Klosterbier,125,7.75,10,0.0,1,Beverages,7.75,77.5,1998,1998 Q1,0
1998-03-25,SPLIR,Lander,63,Vegie-spread,24,43.9,10,0.0,2,Condiments,43.9,439.0,1998,1998 Q1,0
1998-03-25,BOTTM,Tsawassen,8,Northwoods Cranberry Sauce,6,40.0,16,0.0,2,Condiments,40.0,640.0,1998,1998 Q1,0
1998-03-25,BOTTM,Tsawassen,75,Rhönbräu Klosterbier,125,7.75,10,0.0,1,Beverages,7.75,77.5,1998,1998 Q1,0
1998-03-25,HILAA,San Cristóbal,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce,45.6,912.0,1998,1998 Q1,0
1998-03-26,FOLKO,Bräcke,39,Chartreuse verte,69,18.0,30,0.0,1,Beverages,18.0,540.0,1998,1998 Q1,0
1998-03-26,FOLKO,Bräcke,47,Zaanse koeken,36,9.5,30,0.0,3,Confections,9.5,285.0,1998,1998 Q1,0
1998-03-26,FOLKO,Bräcke,51,Manjimup Dried Apples,20,53.0,10,0.0,7,Produce,53.0,530.0,1998,1998 Q1,0
1998-03-26,FOLKO,Bräcke,63,Vegie-spread,24,43.9,20,0.0,2,Condiments,43.9,878.0,1998,1998 Q1,0
1998-03-26,MAISD,Bruxelles,8,Northwoods Cranberry Sauce,6,40.0,20,0.15,2,Condiments,40.0,680.0,1998,1998 Q1,1
1998-03-26,MAISD,Bruxelles,21,Sir Rodney's Scones,3,10.0,40,0.15,3,Confections,10.0,340.0,1998,1998 Q1,1
1998-03-26,MAISD,Bruxelles,40,Boston Crab Meat,123,18.4,10,0.0,8,Seafood,18.4,184.0,1998,1998 Q1,0
1998-03-26,MAISD,Bruxelles,44,Gula Malacca,27,19.45,6,0.15,2,Condiments,19.45,99.195,1998,1998 Q1,0
1998-03-26,ERNSH,Graz,7,Uncle Bob's Organic Dried Pears,15,30.0,18,0.0,7,Produce,30.0,540.0,1998,1998 Q1,0
1998-03-26,ERNSH,Graz,12,Queso Manchego La Pastora,86,38.0,20,0.0,4,Dairy Products,38.0,760.0,1998,1998 Q1,0
1998-03-26,ERNSH,Graz,24,Guaraná Fantástica,20,4.5,80,0.0,1,Beverages,5.9,360.0,1998,1998 Q1,0
1998-03-26,ERNSH,Graz,27,Schoggi Schokolade,49,43.9,30,0.0,3,Confections,43.9,1317.0,1998,1998 Q1,0
1998-03-26,ERNSH,Graz,31,Gorgonzola Telino,0,12.5,24,0.0,4,Dairy Products,12.5,300.0,1998,1998 Q1,0
1998-03-26,ERNSH,Graz,63,Vegie-spread,24,43.9,35,0.0,2,Condiments,43.9,1536.5,1998,1998 Q1,0
1998-03-27,FOLKO,Bräcke,75,Rhönbräu Klosterbier,125,7.75,40,0.2,1,Beverages,7.75,248.0,1998,1998 Q1,1
1998-03-27,HANAR,Rio de Janeiro,38,Côte de Blaye,17,263.5,60,0.0,1,Beverages,55.0,15810.0,1998,1998 Q1,0
1998-03-27,BOTTM,Tsawassen,7,Uncle Bob's Organic Dried Pears,15,30.0,20,0.0,7,Produce,30.0,600.0,1998,1998 Q1,0
1998-03-27,BOTTM,Tsawassen,43,Ipoh Coffee,17,46.0,9,0.0,1,Beverages,46.0,414.0,1998,1998 Q1,0
1998-03-27,SAVEA,Boise,13,Konbu,24,6.0,84,0.15,8,Seafood,6.0,428.4,1998,1998 Q1,1
1998-03-27,SAVEA,Boise,57,Ravioli Angelo,36,19.5,15,0.0,5,Grains/Cereals,19.5,292.5,1998,1998 Q1,0
