order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name
1997-06-03,LEHMS,Frankfurt a.M.,64,Wimmers gute Semmelknödel,22,33.25,30,0.0,5,Grains/Cereals
1997-06-03,LEHMS,Frankfurt a.M.,75,Rhönbräu Klosterbier,125,7.75,20,0.0,1,Beverages
1997-06-04,AROUT,London,47,Zaanse koeken,36,9.5,25,0.0,3,Confections
1997-06-04,AROUT,London,51,Manjimup Dried Apples,20,53.0,20,0.0,7,Produce
1997-06-04,AROUT,London,52,Filo Mix,38,7.0,30,0.0,5,Grains/Cereals
1997-06-04,AROUT,London,53,Perth Pasties,0,32.8,18,0.0,6,Meat/Poultry
1997-06-04,AROUT,London,73,Röd Kaviar,101,15.0,3,0.0,8,Seafood
1997-06-05,BLONP,Strasbourg,41,Jack's New England Clam Chowder,85,9.65,12,0.05,8,Seafood
1997-06-05,BLONP,Strasbourg,55,Pâté chinois,115,24.0,18,0.05,6,Meat/Poultry
1997-06-06,FRANK,München,30,Nord-Ost Matjeshering,10,25.89,20,0.0,8,Seafood
1997-06-06,FRANK,München,62,Tarte au sucre,17,49.3,15,0.25,3,Confections
1997-06-06,FOLKO,Bräcke,44,Gula Malacca,27,19.45,10,0.0,2,Condiments
1997-06-06,FOLKO,Bräcke,51,Manjimup Dried Apples,20,53.0,50,0.0,7,Produce
1997-06-09,REGGC,Reggio Emilia,33,Geitost,112,2.5,20,0.1,4,Dairy Products
1997-06-09,REGGC,Reggio Emilia,62,Tarte au sucre,17,49.3,10,0.1,3,Confections
1997-06-10,RICAR,Rio de Janeiro,36,Inlagd Sill,112,19.0,25,0.0,8,Seafood
1997-06-10,RICAR,Rio de Janeiro,52,Filo Mix,38,7.0,70,0.0,5,Grains/Cereals
1997-06-10,RATTC,Albuquerque,17,Alice Mutton,0,39.0,16,0.05,6,Meat/Poultry
1997-06-10,RATTC,Albuquerque,31,Gorgonzola Telino,0,12.5,6,0.05,4,Dairy Products
1997-06-10,RATTC,Albuquerque,55,Pâté chinois,115,24.0,25,0.05,6,Meat/Poultry
1997-06-11,MEREP,Montréal,24,Guaraná Fantástica,20,4.5,25,0.1,1,Beverages
1997-06-11,MEREP,Montréal,64,Wimmers gute Semmelknödel,22,33.25,18,0.1,5,Grains/Cereals
1997-06-12,BLONP,Strasbourg,11,Queso Cabrales,22,21.0,35,0.15,4,Dairy Products
1997-06-12,BLONP,Strasbourg,18,Carnarvon Tigers,42,62.5,18,0.15,8,Seafood
1997-06-12,BLONP,Strasbourg,76,Lakkalikööri,57,18.0,10,0.0,1,Beverages
1997-06-12,HUNGO,Cork,31,Gorgonzola Telino,0,12.5,60,0.2,4,Dairy Products
1997-06-12,HUNGO,Cork,51,Manjimup Dried Apples,20,53.0,3,0.0,7,Produce
1997-06-12,HUNGO,Cork,59,Raclette Courdavault,79,55.0,40,0.2,4,Dairy Products
1997-06-13,GALED,Barcelona,10,Ikura,31,31.0,5,0.0,8,Seafood
1997-06-16,RATTC,Albuquerque,31,Gorgonzola Telino,0,12.5,35,0.2,4,Dairy Products
1997-06-16,RATTC,Albuquerque,76,Lakkalikööri,57,18.0,30,0.0,1,Beverages
1997-06-17,MEREP,Montréal,11,Queso Cabrales,22,21.0,15,0.05,4,Dairy Products
1997-06-17,MEREP,Montréal,56,Gnocchi di nonna Alice,21,38.0,60,0.05,5,Grains/Cereals
1997-06-17,ERNSH,Graz,14,Tofu,35,23.25,11,0.15,7,Produce
1997-06-17,ERNSH,Graz,42,Singaporean Hokkien Fried Mee,26,14.0,28,0.15,5,Grains/Cereals
1997-06-18,BERGS,Luleå,16,Pavlova,29,17.45,12,0.1,3,Confections
1997-06-18,BERGS,Luleå,32,Mascarpone Fabioli,9,32.0,10,0.1,4,Dairy Products
1997-06-18,BERGS,Luleå,40,Boston Crab Meat,123,18.4,50,0.0,8,Seafood
1997-06-18,BERGS,Luleå,75,Rhönbräu Klosterbier,125,7.75,15,0.1,1,Beverages
1997-06-19,ANTON,México D.F.,17,Alice Mutton,0,39.0,18,0.0,6,Meat/Poultry
1997-06-19,ANTON,México D.F.,34,Sasquatch Ale,111,14.0,40,0.0,1,Beverages
1997-06-19,ANTON,México D.F.,53,Perth Pasties,0,32.8,25,0.0,6,Meat/Poultry
1997-06-19,TRAIH,Kirkland,33,Geitost,112,2.5,14,0.0,4,Dairy Products
1997-06-19,TRAIH,Kirkland,40,Boston Crab Meat,123,18.4,2,0.0,8,Seafood
1997-06-19,TRAIH,Kirkland,62,Tarte au sucre,17,49.3,10,0.0,3,Confections
1997-06-19,TRAIH,Kirkland,64,Wimmers gute Semmelknödel,22,33.25,6,0.0,5,Grains/Cereals
1997-06-20,MORGK,Leipzig,59,Raclette Courdavault,79,55.0,12,0.0,4,Dairy Products
1997-06-20,MORGK,Leipzig,63,Vegie-spread,24,43.9,6,0.0,2,Condiments
1997-06-20,MORGK,Leipzig,72,Mozzarella di Giovanni,14,34.8,30,0.0,4,Dairy Products
1997-06-20,MORGK,Leipzig,76,Lakkalikööri,57,18.0,10,0.0,1,Beverages
1997-06-23,TORTU,México D.F.,1,Chai,39,18.0,10,0.0,1,Beverages
1997-06-23,TORTU,México D.F.,31,Gorgonzola Telino,0,12.5,20,0.0,4,Dairy Products
1997-06-23,TORTU,México D.F.,44,Gula Malacca,27,19.45,21,0.0,2,Condiments
1997-06-23,TRAIH,Kirkland,39,Chartreuse verte,69,18.0,10,0.0,1,Beverages
1997-06-23,TRAIH,Kirkland,75,Rhönbräu Klosterbier,125,7.75,20,0.0,1,Beverages
1997-06-23,TRAIH,Kirkland,77,Original Frankfurter grüne Soße,32,13.0,18,0.0,2,Condiments
1997-06-24,BSBEV,London,35,Steeleye Stout,20,18.0,20,0.0,1,Beverages
1997-06-24,BSBEV,London,57,Ravioli Angelo,36,19.5,6,0.0,5,Grains/Cereals
1997-06-25,LETSS,San Francisco,15,Genen Shouyu,39,15.5,10,0.0,2,Condiments
1997-06-25,LETSS,San Francisco,75,Rhönbräu Klosterbier,125,7.75,21,0.0,1,Beverages
1997-06-26,OTTIK,Köln,14,Tofu,35,23.25,15,0.05,7,Produce
1997-06-26,OTTIK,Köln,41,Jack's New England Clam Chowder,85,9.65,9,0.05,8,Seafood
1997-06-26,OTTIK,Köln,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,30,0.05,2,Condiments
1997-06-26,FAMIA,Sao Paulo,75,Rhönbräu Klosterbier,125,7.75,50,0.2,1,Beverages
1997-06-27,BLAUS,Mannheim,57,Ravioli Angelo,36,19.5,4,0.0,5,Grains/Cereals
1997-06-27,BLAUS,Mannheim,76,Lakkalikööri,57,18.0,14,0.0,1,Beverages
1997-06-30,WARTH,Oulu,29,Thüringer Rostbratwurst,0,123.79,10,0.0,6,Meat/Poultry
1997-06-30,WARTH,Oulu,60,Camembert Pierrot,19,34.0,24,0.15,4,Dairy Products
1997-06-30,WARTH,Oulu,69,Gudbrandsdalsost,26,36.0,10,0.15,4,Dairy Products
1997-06-30,BLONP,Strasbourg,31,Gorgonzola Telino,0,12.5,50,0.05,4,Dairy Products
1997-07-01,WELLI,Resende,47,Zaanse koeken,36,9.5,15,0.0,3,Confections
1997-07-02,REGGC,Reggio Emilia,52,Filo Mix,38,7.0,4,0.15,5,Grains/Cereals
1997-07-02,QUEDE,Rio de Janeiro,26,Gumbär Gummibärchen,15,31.23,6,0.0,3,Confections
1997-07-02,QUEDE,Rio de Janeiro,35,Steeleye Stout,20,18.0,20,0.0,1,Beverages
1997-07-02,QUEDE,Rio de Janeiro,77,Original Frankfurter grüne Soße,32,13.0,20,0.0,2,Condiments
1997-07-03,QUICK,Cunewalde,18,Carnarvon Tigers,42,62.5,40,0.2,8,Seafood
1997-07-03,QUICK,Cunewalde,42,Singaporean Hokkien Fried Mee,26,14.0,100,0.2,5,Grains/Cereals
1997-07-04,GREAL,Eugene,35,Steeleye Stout,20,18.0,4,0.0,1,Beverages
1997-07-07,MEREP,Montréal,1,Chai,39,18.0,20,0.0,1,Beverages
1997-07-07,MEREP,Montréal,77,Original Frankfurter grüne Soße,32,13.0,60,0.05,2,Condiments
1997-07-07,VAFFE,Århus,3,Aniseed Syrup,13,10.0,14,0.0,2,Condiments
1997-07-07,VAFFE,Århus,7,Uncle Bob's Organic Dried Pears,15,30.0,10,0.0,7,Produce
1997-07-07,VAFFE,Århus,54,Tourtière,21,7.45,50,0.0,6,Meat/Poultry
1997-07-08,LEHMS,Frankfurt a.M.,15,Genen Shouyu,39,15.5,25,0.05,2,Condiments
1997-07-08,LEHMS,Frankfurt a.M.,26,Gumbär Gummibärchen,15,31.23,5,0.05,3,Confections
1997-07-09,LEHMS,Frankfurt a.M.,20,Sir Rodney's Marmalade,40,81.0,21,0.2,3,Confections
1997-07-09,LEHMS,Frankfurt a.M.,69,Gudbrandsdalsost,26,36.0,20,0.2,4,Dairy Products
1997-07-09,LEHMS,Frankfurt a.M.,76,Lakkalikööri,57,18.0,4,0.2,1,Beverages
1997-07-09,OLDWO,Anchorage,52,Filo Mix,38,7.0,24,0.0,5,Grains/Cereals
1997-07-09,OLDWO,Anchorage,58,Escargots de Bourgogne,62,13.25,30,0.0,8,Seafood
1997-07-10,ERNSH,Graz,35,Steeleye Stout,20,18.0,30,0.25,1,Beverages
1997-07-10,ERNSH,Graz,61,Sirop d'érable,113,28.5,120,0.25,2,Condiments
1997-07-10,ERNSH,Graz,69,Gudbrandsdalsost,26,36.0,65,0.25,4,Dairy Products
1997-07-11,WHITC,Seattle,56,Gnocchi di nonna Alice,21,38.0,5,0.2,5,Grains/Cereals
1997-07-11,WHITC,Seattle,63,Vegie-spread,24,43.9,24,0.2,2,Condiments
1997-07-11,WHITC,Seattle,75,Rhönbräu Klosterbier,125,7.75,30,0.2,1,Beverages
1997-07-11,PICCO,Salzburg,24,Guaraná Fantástica,20,4.5,35,0.2,1,Beverages
1997-07-11,PICCO,Salzburg,57,Ravioli Angelo,36,19.5,20,0.0,5,Grains/Cereals
1997-07-11,PICCO,Salzburg,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,12,0.2,2,Condiments
1997-07-14,RATTC,Albuquerque,27,Schoggi Schokolade,49,43.9,50,0.0,3,Confections
1997-07-14,RATTC,Albuquerque,71,Flotemysost,26,21.5,9,0.0,4,Dairy Products
1997-07-15,BSBEV,London,62,Tarte au sucre,17,49.3,10,0.0,3,Confections
1997-07-16,HUNGC,Elgin,54,Tourtière,21,7.45,4,0.0,6,Meat/Poultry
1997-07-16,HUNGC,Elgin,73,Röd Kaviar,101,15.0,30,0.0,8,Seafood
1997-07-16,HILAA,San Cristóbal,13,Konbu,24,6.0,60,0.0,8,Seafood
1997-07-16,HILAA,San Cristóbal,59,Raclette Courdavault,79,55.0,35,0.0,4,Dairy Products
1997-07-17,VAFFE,Århus,77,Original Frankfurter grüne Soße,32,13.0,5,0.25,2,Condiments
1997-07-18,SAVEA,Boise,22,Gustaf's Knäckebröd,104,21.0,48,0.0,5,Grains/Cereals
1997-07-18,SAVEA,Boise,49,Maxilaku,10,20.0,25,0.05,3,Confections
1997-07-18,FURIB,Lisboa,48,Chocolade,15,12.75,6,0.1,3,Confections
1997-07-18,FURIB,Lisboa,76,Lakkalikööri,57,18.0,10,0.1,1,Beverages
1997-07-21,MEREP,Montréal,16,Pavlova,29,17.45,30,0.05,3,Confections
1997-07-21,MEREP,Montréal,59,Raclette Courdavault,79,55.0,20,0.05,4,Dairy Products
1997-07-21,MEREP,Montréal,60,Camembert Pierrot,19,34.0,70,0.05,4,Dairy Products
1997-07-21,MEREP,Montréal,71,Flotemysost,26,21.5,15,0.05,4,Dairy Products
1997-07-22,TRADH,Sao Paulo,4,Chef Anton's Cajun Seasoning,53,22.0,20,0.2,2,Condiments
1997-07-22,TRADH,Sao Paulo,55,Pâté chinois,115,24.0,20,0.2,6,Meat/Poultry
1997-07-22,TRADH,Sao Paulo,62,Tarte au sucre,17,49.3,10,0.2,3,Confections
1997-07-22,SAVEA,Boise,7,Uncle Bob's Organic Dried Pears,15,30.0,45,0.0,7,Produce
1997-07-22,SAVEA,Boise,17,Alice Mutton,0,39.0,100,0.0,6,Meat/Poultry
1997-07-22,SAVEA,Boise,33,Geitost,112,2.5,14,0.0,4,Dairy Products
1997-07-22,SAVEA,Boise,40,Boston Crab Meat,123,18.4,42,0.0,8,Seafood
1997-07-22,SAVEA,Boise,72,Mozzarella di Giovanni,14,34.8,12,0.0,4,Dairy Products
1997-07-23,TOMSP,Münster,56,Gnocchi di nonna Alice,21,38.0,28,0.0,5,Grains/Cereals
1997-07-24,DUMON,Nantes,1,Chai,39,18.0,3,0.0,1,Beverages
1997-07-24,DUMON,Nantes,10,Ikura,31,31.0,10,0.0,8,Seafood
1997-07-24,DUMON,Nantes,21,Sir Rodney's Scones,3,10.0,6,0.0,3,Confections
1997-07-25,LAMAI,Toulouse,36,Inlagd Sill,112,19.0,21,0.25,8,Seafood
1997-07-25,WOLZA,Warszawa,1,Chai,39,18.0,6,0.0,1,Beverages
1997-07-25,WOLZA,Warszawa,2,Chang,17,19.0,10,0.0,1,Beverages
1997-07-25,WOLZA,Warszawa,60,Camembert Pierrot,19,34.0,15,0.0,4,Dairy Products
1997-07-28,SAVEA,Boise,10,Ikura,31,31.0,70,0.0,8,Seafood
1997-07-28,SAVEA,Boise,36,Inlagd Sill,112,19.0,55,0.0,8,Seafood
1997-07-28,SAVEA,Boise,49,Maxilaku,10,20.0,18,0.0,3,Confections
1997-07-28,SAVEA,Boise,60,Camembert Pierrot,19,34.0,40,0.0,4,Dairy Products
1997-07-28,SAVEA,Boise,76,Lakkalikööri,57,18.0,80,0.0,1,Beverages
1997-07-29,HILAA,San Cristóbal,13,Konbu,24,6.0,8,0.1,8,Seafood
1997-07-29,HILAA,San Cristóbal,75,Rhönbräu Klosterbier,125,7.75,40,0.0,1,Beverages
1997-07-29,BLAUS,Mannheim,11,Queso Cabrales,22,21.0,14,0.0,4,Dairy Products
1997-07-29,BLAUS,Mannheim,21,Sir Rodney's Scones,3,10.0,8,0.0,3,Confections
1997-07-29,BLAUS,Mannheim,39,Chartreuse verte,69,18.0,5,0.0,1,Beverages
1997-07-30,WILMK,Helsinki,55,Pâté chinois,115,24.0,5,0.0,6,Meat/Poultry
1997-07-31,GREAL,Eugene,38,Côte de Blaye,17,263.5,15,0.05,1,Beverages
1997-07-31,GREAL,Eugene,56,Gnocchi di nonna Alice,21,38.0,14,0.0,5,Grains/Cereals
1997-07-31,GREAL,Eugene,70,Outback Lager,15,15.0,15,0.05,1,Beverages
1997-07-31,GREAL,Eugene,71,Flotemysost,26,21.5,15,0.05,4,Dairy Products
1997-07-31,GREAL,Eugene,59,Raclette Courdavault,79,55.0,30,0.15,4,Dairy Products
1997-08-01,MEREP,Montréal,6,Grandma's Boysenberry Spread,120,25.0,70,0.0,2,Condiments
1997-08-01,MEREP,Montréal,56,Gnocchi di nonna Alice,21,38.0,20,0.0,5,Grains/Cereals
1997-08-01,MEREP,Montréal,68,Scottish Longbreads,6,12.5,15,0.0,3,Confections
1997-08-04,MEREP,Montréal,21,Sir Rodney's Scones,3,10.0,42,0.0,3,Confections
1997-08-04,MEREP,Montréal,22,Gustaf's Knäckebröd,104,21.0,40,0.0,5,Grains/Cereals
1997-08-05,LAUGB,Vancouver,24,Guaraná Fantástica,20,4.5,5,0.0,1,Beverages
1997-08-05,LAUGB,Vancouver,52,Filo Mix,38,7.0,5,0.0,5,Grains/Cereals
1997-08-05,ISLAT,Cowes,19,Teatime Chocolate Biscuits,25,9.2,5,0.0,3,Confections
1997-08-05,ISLAT,Cowes,23,Tunnbröd,61,9.0,10,0.0,5,Grains/Cereals
1997-08-05,ISLAT,Cowes,70,Outback Lager,15,15.0,20,0.0,1,Beverages
1997-08-05,ISLAT,Cowes,71,Flotemysost,26,21.5,15,0.0,4,Dairy Products
1997-08-06,RICAR,Rio de Janeiro,2,Chang,17,19.0,20,0.0,1,Beverages
1997-08-06,RICAR,Rio de Janeiro,68,Scottish Longbreads,6,12.5,18,0.2,3,Confections
1997-08-07,FRANK,München,14,Tofu,35,23.25,21,0.0,7,Produce
1997-08-07,FRANK,München,19,Teatime Chocolate Biscuits,25,9.2,15,0.1,3,Confections
1997-08-07,FRANK,München,21,Sir Rodney's Scones,3,10.0,25,0.1,3,Confections
1997-08-07,FRANK,München,24,Guaraná Fantástica,20,4.5,3,0.0,1,Beverages
1997-08-07,FRANK,München,35,Steeleye Stout,20,18.0,30,0.1,1,Beverages
1997-08-07,THECR,Butte,28,Rössle Sauerkraut,26,45.6,10,0.0,7,Produce
1997-08-07,THECR,Butte,29,Thüringer Rostbratwurst,0,123.79,6,0.0,6,Meat/Poultry
1997-08-07,THECR,Butte,44,Gula Malacca,27,19.45,10,0.0,2,Condiments
1997-08-08,ANATR,México D.F.,14,Tofu,35,23.25,3,0.0,7,Produce
1997-08-08,ANATR,México D.F.,42,Singaporean Hokkien Fried Mee,26,14.0,5,0.0,5,Grains/Cereals
1997-08-08,ANATR,México D.F.,60,Camembert Pierrot,19,34.0,10,0.0,4,Dairy Products
1997-08-11,BERGS,Luleå,53,Perth Pasties,0,32.8,12,0.0,6,Meat/Poultry
1997-08-11,BERGS,Luleå,60,Camembert Pierrot,19,34.0,20,0.0,4,Dairy Products
1997-08-11,BERGS,Luleå,71,Flotemysost,26,21.5,20,0.0,4,Dairy Products
1997-08-11,SAVEA,Boise,62,Tarte au sucre,17,49.3,15,0.0,3,Confections
1997-08-11,SAVEA,Boise,73,Röd Kaviar,101,15.0,35,0.15,8,Seafood
1997-08-12,BLONP,Strasbourg,1,Chai,39,18.0,25,0.0,1,Beverages
1997-08-12,GODOS,Sevilla,29,Thüringer Rostbratwurst,0,123.79,20,0.0,6,Meat/Poultry
1997-08-12,GODOS,Sevilla,64,Wimmers gute Semmelknödel,22,33.25,9,0.0,5,Grains/Cereals
1997-08-13,KOENE,Brandenburg,55,Pâté chinois,115,24.0,12,0.05,6,Meat/Poultry
1997-08-13,KOENE,Brandenburg,76,Lakkalikööri,57,18.0,35,0.0,1,Beverages
1997-08-14,LAMAI,Toulouse,75,Rhönbräu Klosterbier,125,7.75,8,0.1,1,Beverages
1997-08-14,WANDK,Stuttgart,2,Chang,17,19.0,30,0.05,1,Beverages
1997-08-14,WANDK,Stuttgart,33,Geitost,112,2.5,20,0.05,4,Dairy Products
1997-08-15,ERNSH,Graz,12,Queso Manchego La Pastora,86,38.0,36,0.15,4,Dairy Products
1997-08-15,ERNSH,Graz,13,Konbu,24,6.0,13,0.15,8,Seafood
1997-08-15,ERNSH,Graz,26,Gumbär Gummibärchen,15,31.23,35,0.15,3,Confections
1997-08-15,ERNSH,Graz,62,Tarte au sucre,17,49.3,80,0.15,3,Confections
1997-08-15,FOLIG,Lille,7,Uncle Bob's Organic Dried Pears,15,30.0,35,0.0,7,Produce
1997-08-15,FOLIG,Lille,18,Carnarvon Tigers,42,62.5,50,0.0,8,Seafood
1997-08-15,FOLIG,Lille,51,Manjimup Dried Apples,20,53.0,15,0.0,7,Produce
1997-08-15,FOLIG,Lille,75,Rhönbräu Klosterbier,125,7.75,2,0.0,1,Beverages
1997-08-18,MAGAA,Bergamo,4,Chef Anton's Cajun Seasoning,53,22.0,10,0.1,2,Condiments
1997-08-18,MAGAA,Bergamo,5,Chef Anton's Gumbo Mix,0,21.35,15,0.1,2,Condiments
1997-08-18,MAGAA,Bergamo,22,Gustaf's Knäckebröd,104,21.0,40,0.0,5,Grains/Cereals
1997-08-19,WARTH,Oulu,4,Chef Anton's Cajun Seasoning,53,22.0,25,0.0,2,Condiments
1997-08-19,WARTH,Oulu,58,Escargots de Bourgogne,62,13.25,6,0.0,8,Seafood
1997-08-19,QUEEN,Sao Paulo,11,Queso Cabrales,22,21.0,10,0.0,4,Dairy Products
1997-08-19,QUEEN,Sao Paulo,50,Valkoinen suklaa,65,16.25,25,0.05,3,Confections
1997-08-19,QUEEN,Sao Paulo,56,Gnocchi di nonna Alice,21,38.0,60,0.05,5,Grains/Cereals
1997-08-20,LINOD,I. de Margarita,45,Rogede sild,5,9.5,20,0.0,8,Seafood
1997-08-20,LINOD,I. de Margarita,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,21,0.0,2,Condiments
1997-08-20,LINOD,I. de Margarita,72,Mozzarella di Giovanni,14,34.8,60,0.0,4,Dairy Products
1997-08-20,SANTG,Stavern,18,Carnarvon Tigers,42,62.5,8,0.0,8,Seafood
1997-08-21,WANDK,Stuttgart,69,Gudbrandsdalsost,26,36.0,20,0.25,4,Dairy Products
1997-08-21,WANDK,Stuttgart,70,Outback Lager,15,15.0,15,0.25,1,Beverages
1997-08-22,HILAA,San Cristóbal,2,Chang,17,19.0,50,0.0,1,Beverages
1997-08-22,HILAA,San Cristóbal,40,Boston Crab Meat,123,18.4,60,0.0,8,Seafood
1997-08-22,SIMOB,Kobenhavn,21,Sir Rodney's Scones,3,10.0,30,0.2,3,Confections
1997-08-22,SIMOB,Kobenhavn,61,Sirop d'érable,113,28.5,20,0.2,2,Condiments
1997-08-25,ALFKI,Berlin,28,Rössle Sauerkraut,26,45.6,15,0.25,7,Produce
1997-08-25,ALFKI,Berlin,39,Chartreuse verte,69,18.0,21,0.25,1,Beverages
1997-08-25,ALFKI,Berlin,46,Spegesild,95,12.0,2,0.25,8,Seafood
1997-08-25,WELLI,Resende,18,Carnarvon Tigers,42,62.5,4,0.1,8,Seafood
1997-08-25,WELLI,Resende,43,Ipoh Coffee,17,46.0,20,0.0,1,Beverages
1997-08-25,WELLI,Resende,46,Spegesild,95,12.0,21,0.1,8,Seafood
1997-08-26,HANAR,Rio de Janeiro,18,Carnarvon Tigers,42,62.5,20,0.0,8,Seafood
1997-08-26,HANAR,Rio de Janeiro,36,Inlagd Sill,112,19.0,15,0.0,8,Seafood
1997-08-27,HUNGO,Cork,1,Chai,39,18.0,15,0.25,1,Beverages
1997-08-27,HUNGO,Cork,10,Ikura,31,31.0,18,0.25,8,Seafood
1997-08-27,HUNGO,Cork,71,Flotemysost,26,21.5,30,0.25,4,Dairy Products
1997-08-27,HUNGO,Cork,77,Original Frankfurter grüne Soße,32,13.0,35,0.25,2,Condiments
1997-08-27,QUEDE,Rio de Janeiro,19,Teatime Chocolate Biscuits,25,9.2,30,0.0,3,Confections
1997-08-27,QUEDE,Rio de Janeiro,39,Chartreuse verte,69,18.0,20,0.0,1,Beverages
1997-08-28,RICAR,Rio de Janeiro,22,Gustaf's Knäckebröd,104,21.0,15,0.0,5,Grains/Cereals
1997-08-28,RICAR,Rio de Janeiro,24,Guaraná Fantástica,20,4.5,15,0.15,1,Beverages
1997-08-28,MAISD,Bruxelles,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce
1997-08-28,MAISD,Bruxelles,72,Mozzarella di Giovanni,14,34.8,15,0.0,4,Dairy Products
1997-08-29,FAMIA,Sao Paulo,30,Nord-Ost Matjeshering,10,25.89,30,0.0,8,Seafood
1997-08-29,FAMIA,Sao Paulo,53,Perth Pasties,0,32.8,25,0.05,6,Meat/Poultry
1997-08-29,FAMIA,Sao Paulo,54,Tourtière,21,7.45,30,0.0,6,Meat/Poultry
1997-09-01,WANDK,Stuttgart,19,Teatime Chocolate Biscuits,25,9.2,12,0.25,3,Confections
1997-09-01,WANDK,Stuttgart,22,Gustaf's Knäckebröd,104,21.0,20,0.25,5,Grains/Cereals
1997-09-01,GOURL,Campinas,30,Nord-Ost Matjeshering,10,25.89,2,0.25,8,Seafood
1997-09-01,GOURL,Campinas,42,Singaporean Hokkien Fried Mee,26,14.0,20,0.0,5,Grains/Cereals
1997-09-02,FRANK,München,16,Pavlova,29,17.45,30,0.1,3,Confections
1997-09-02,FRANK,München,60,Camembert Pierrot,19,34.0,20,0.1,4,Dairy Products
1997-09-02,BERGS,Luleå,4,Chef Anton's Cajun Seasoning,53,22.0,12,0.1,2,Condiments
1997-09-02,BERGS,Luleå,39,Chartreuse verte,69,18.0,20,0.1,1,Beverages
1997-09-02,BERGS,Luleå,54,Tourtière,21,7.45,6,0.1,6,Meat/Poultry
1997-09-03,REGGC,Reggio Emilia,41,Jack's New England Clam Chowder,85,9.65,20,0.2,8,Seafood
1997-09-04,GREAL,Eugene,14,Tofu,35,23.25,3,0.1,7,Produce
1997-09-04,GREAL,Eugene,44,Gula Malacca,27,19.45,28,0.1,2,Condiments
1997-09-04,GREAL,Eugene,47,Zaanse koeken,36,9.5,6,0.1,3,Confections
1997-09-04,SAVEA,Boise,15,Genen Shouyu,39,15.5,50,0.0,2,Condiments
1997-09-04,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,24,0.0,8,Seafood
1997-09-04,SAVEA,Boise,46,Spegesild,95,12.0,45,0.0,8,Seafood
1997-09-04,SAVEA,Boise,47,Zaanse koeken,36,9.5,10,0.0,3,Confections
1997-09-04,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,45,0.0,5,Grains/Cereals
1997-09-04,SAVEA,Boise,60,Camembert Pierrot,19,34.0,30,0.0,4,Dairy Products
1997-09-05,QUICK,Cunewalde,21,Sir Rodney's Scones,3,10.0,60,0.0,3,Confections
1997-09-05,QUICK,Cunewalde,40,Boston Crab Meat,123,18.4,70,0.05,8,Seafood
1997-09-05,QUICK,Cunewalde,60,Camembert Pierrot,19,34.0,55,0.05,4,Dairy Products
1997-09-05,QUICK,Cunewalde,77,Original Frankfurter grüne Soße,32,13.0,70,0.05,2,Condiments
1997-09-05,QUEEN,Sao Paulo,31,Gorgonzola Telino,0,12.5,20,0.05,4,Dairy Products
1997-09-05,QUEEN,Sao Paulo,40,Boston Crab Meat,123,18.4,24,0.05,8,Seafood
1997-09-05,QUEEN,Sao Paulo,70,Outback Lager,15,15.0,40,0.05,1,Beverages
1997-09-08,HUNGC,Elgin,20,Sir Rodney's Marmalade,40,81.0,21,0.0,3,Confections
1997-09-09,HUNGO,Cork,39,Chartreuse verte,69,18.0,3,0.2,1,Beverages
1997-09-09,HUNGO,Cork,58,Escargots de Bourgogne,62,13.25,49,0.2,8,Seafood
1997-09-09,LONEP,Portland,68,Scottish Longbreads,6,12.5,10,0.0,3,Confections
1997-09-10,BONAP,Marseille,40,Boston Crab Meat,123,18.4,30,0.05,8,Seafood
1997-09-10,BONAP,Marseille,42,Singaporean Hokkien Fried Mee,26,14.0,30,0.05,5,Grains/Cereals
1997-09-10,BONAP,Marseille,51,Manjimup Dried Apples,20,53.0,20,0.05,7,Produce
1997-09-10,FURIB,Lisboa,10,Ikura,31,31.0,24,0.15,8,Seafood
1997-09-10,FURIB,Lisboa,56,Gnocchi di nonna Alice,21,38.0,12,0.15,5,Grains/Cereals
1997-09-10,FURIB,Lisboa,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,15,0.15,2,Condiments
1997-09-11,LONEP,Portland,51,Manjimup Dried Apples,20,53.0,20,0.0,7,Produce
1997-09-11,LONEP,Portland,59,Raclette Courdavault,79,55.0,1,0.0,4,Dairy Products
1997-09-11,LONEP,Portland,76,Lakkalikööri,57,18.0,10,0.0,1,Beverages
1997-09-12,RICSU,Genève,29,Thüringer Rostbratwurst,0,123.79,36,0.0,6,Meat/Poultry
1997-09-12,RICSU,Genève,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,10,0.0,2,Condiments
1997-09-12,ERNSH,Graz,69,Gudbrandsdalsost,26,36.0,45,0.2,4,Dairy Products
1997-09-12,ERNSH,Graz,71,Flotemysost,26,21.5,14,0.2,4,Dairy Products
1997-09-15,WANDK,Stuttgart,31,Gorgonzola Telino,0,12.5,8,0.1,4,Dairy Products
1997-09-15,WANDK,Stuttgart,55,Pâté chinois,115,24.0,4,0.1,6,Meat/Poultry
